Sector,Dep,Impactado,Saldo,Desembolso_mes,Saldo Promedio,Deuda Sistea,Pasivo,Turismo,Sector de Impacto,Venta,Venta Formal,Pasivo_desembolso,Deuda rezagada va,Deuda rezagada vr,pasivo rezagada va,pasivo rezagada vr,Pasivo_desembolso da,Pasivo_desembolso dr
COMERCIO,Huánuco,1,1119910.128,0,395269.0602,393063.96,1797.06,0,1,57455,26604.08,1797.06,3932.78,0.010106566,-9695.52,-0.843633022,-9695.52,-0.843633022
COMERCIO,Huánuco,1,1408157.505,0,469385.8351,677152.02,1672.38,0,3,149700,62876.08,1672.38,-495.75,-0.000731575,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Arequipa,1,39512.8433,0,13170.94777,94389.27,2558.31,0,1,69500,8333,2528.565,0,0,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,1,163016.6036,0,54338.86785,125343.37,16,0,1,12338.4,0,16,1186.32,0.009554995,-559.02,-0.972174881,-559.02,-0.972174881
COMERCIO,Ucayali,1,908981.929,0,302993.9764,313645.92,2558.31,0,3,94100,42657.08,2528.565,-4143.08,-0.013037204,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Arequipa,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Áncash,1,12765.42556,0,4255.141853,4157.15,2558.31,1,4,8440,0,2528.565,-109.84,-0.025741799,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Huánuco,1,115219.5148,0,38406.50494,96996.33,410.03,0,3,18275,0,410.03,-1533.77,-0.015566512,-4850.02,-0.92204827,-4850.02,-0.92204827
INDUSTRIA,Junín,1,1610585.415,0,536861.8049,524064.95,745.5,0,3,134500,34969.83,745.5,-34248.4,-0.061342613,745.5,-0.550923754,745.5,-0.543144434
SERVICIO,Áncash,1,317737.5531,0,105912.5177,106879.44,7584.36,0,4,24055,4266.08,7584.36,-11661.36,-0.098374231,-3196.9,-0.296523783,-3196.9,-0.296523783
SERVICIO,La Libertad,1,2595869.21,0,865289.7367,909613.32,3500.01,1,4,64100,41623,3500.01,6146.6,0.00680335,-6750.04,-0.658537275,-6750.04,-0.658537275
COMERCIO,Cajamarca,1,346937.8508,0,115645.9503,189013.26,0,0,4,30880,3500,0,-8509.81,-0.043082613,-0.01,-1,-0.01,-1
COMERCIO,Cusco,1,528316.9999,0,176105.6667,444869.59,309.71,0,1,656250,342656,309.71,-3518.08,-0.007846068,-24336.06,-0.987433543,-24336.06,-0.987433543
COMERCIO,Cusco,1,411460.7448,0,137153.5816,153703.68,10,0,1,218700,20070,10,3175.35,0.0210947,10,-0.550923754,10,-0.543144434
SERVICIO,Lima,1,834220.0452,0,279390.1306,295512,219.41,0,4,85220,5000,219.41,-8708.38,-0.028625235,-12041.48,-0.982104888,-12041.48,-0.982104888
COMERCIO,Tumbes,1,161897.7865,0,53965.92884,53730.04,20,0,4,17040,2900,20,2247.69,0.043659429,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,825813.3317,0,275271.1106,346934.46,2558.31,0,1,190120,9353.75,2528.565,-1161.35,-0.003336294,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Huancavelica,1,30625.68666,0,10208.56222,36455.2,199267.21,0,1,13450,0,199267.21,-3672.07,-0.091510586,13395.34,0.072067602,13395.34,0.072067602
COMERCIO,Puno,1,476448.2897,0,158816.0966,219855.2,0.15,0,3,314600,90876,0.15,-30668.53,-0.122417665,-0.01,-0.0625,-0.01,-0.0625
COMERCIO,La Libertad,1,157788.1846,0,52596.06153,116602.24,3888.5,0,3,16000,5000,3888.5,-3495.3,-0.029103843,-5661.26,-0.592816992,-5661.26,-0.592816992
SERVICIO,Lima,1,427157.0011,0,142385.667,141490.94,2558.31,0,3,180440,3865.33,2528.565,-2684.23,-0.018617838,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Cusco,1,176190.4931,0,58730.16436,226898.53,2558.31,0,4,61170,0,2528.565,-982.06,-0.004309538,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Arequipa,1,77873.6165,0,25957.87217,25468.37,2558.31,0,4,18000,14372.33,2528.565,-946.25,-0.035822965,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,1,918588.1896,0,369103.312,369116.74,490,0,3,124300,124337.08,490,186126.7,1.017141152,-203397.23,-0.997596711,-14675.75314,-0.967690362
COMERCIO,La Libertad,1,906570.7699,0,302190.2566,301754.38,325.5,0,3,90900,4544.67,325.5,-1307.7,-0.004314958,-3675.45,-0.918644322,-3675.45,-0.918644322
COMERCIO,Huánuco,1,508684.1327,0,254342.0664,312377.68,2558.31,0,4,35200,5000,2528.565,158359.43,1.02818614,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,San Martín,1,274521.3239,0,91507.10797,92451.74,2558.31,0,3,96000,5186,2528.565,-2114.76,-0.022362676,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,1,2761486.279,0,920495.4262,933153.82,5572.95,0,3,80495,19172,5572.95,2186.35,0.002348471,-1985.31,-0.262667598,-1985.31,-0.262667598
SERVICIO,Ica,1,421444.139,0,140481.3797,152632.47,7503.76,0,3,66000,0,7503.76,-15378.46,-0.091532497,1764.69,0.307487102,1764.69,0.307487102
SERVICIO,San Martín,1,264659.5461,0,88219.84871,125156.09,91.01,0,4,42120,19002,91.01,-857.6,-0.00680561,91.01,-0.550923754,91.01,-0.543144434
SERVICIO,Ayacucho,1,72137.63875,0,24045.87958,24777.19,0.01,0,4,24500,8000,0.01,0,0,-843.45,-0.999988144,-843.45,-0.999988144
COMERCIO,Lima,1,1231441.179,0,410480.393,421765.25,19378.74,0,3,115100,22290.17,19378.74,-1133.59,-0.002680523,-53766.97,-0.735066622,-53766.97,-0.735066622
COMERCIO,Piura,1,223114.5468,0,74371.5156,160314.38,0,0,3,65500,5000,0,5000,0.032192769,-1475.05,-1,-1475.05,-1
INDUSTRIA,Lima,1,58827.39309,0,19609.13103,15597.66,2106.12,0,3,34038,932.67,2106.12,-15082.28,-0.491600701,-303221.31,-0.993102094,-303221.31,-0.993102094
COMERCIO,San Martín,1,2669.33057,0,889.7768567,895.65,607.56,0,3,40000,7294.5,607.56,-878.05,-0.49503862,599.97,79.04743083,599.97,79.04743083
COMERCIO,Lima,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,1,750965.6664,0,250321.8888,238253.42,0,0,3,59300,0,0,-69957.99,-0.226980533,-1180,-1,-1180,-1
COMERCIO,Lima,1,2359605.257,0,786535.0857,786418.57,29542.78,0,3,232600,63666.67,29542.78,2670.93,0.003407895,-5804.03,-0.164202371,-5804.03,-0.164202371
SERVICIO,Callao,1,500278.9962,0,166759.6654,165742.09,21720,1,4,335644,335645.17,21720,3568.67,0.022005271,-12206.55,-0.359793436,-12206.55,-0.359793436
SERVICIO,Arequipa,1,735676.2801,0,245225.4267,475702.99,51588.3,0,3,80003.22,129493.67,51588.3,-6674.1,-0.013835856,-250594.04,-0.82928089,-250594.04,-0.82928089
COMERCIO,Lima,1,188029.3645,0,62676.45483,118745.24,2558.31,0,1,13010,0,2528.565,-6687.2,-0.053313162,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,42189.70619,0,14063.2354,36086.25,2605.63,0,3,69500,8333,2605.63,-3514.95,-0.088758674,221.7,0.092997697,221.7,0.092997697
INDUSTRIA,Lima,1,278942.4721,0,92980.82403,93468.35,21276.99,0,3,77548.5,75632,21276.99,1785.08,0.019470073,-37027.4,-0.635070532,-37027.4,-0.635070532
INDUSTRIA,Lima,1,290645.9045,0,96881.96816,222869.72,3314.92,0,3,53720,77608,3314.92,16993.88,0.082544314,-16031.69,-0.828656287,-16031.69,-0.828656287
INDUSTRIA,Lima,1,475745.8328,0,158581.9443,232812.37,0,0,3,66930,48447.58,0,6712.58,0.029688573,-4215.74,-1,-4215.74,-1
SERVICIO,Áncash,1,1256188.891,0,418729.6303,434536.3,10387.21,0,4,73500,5231.33,10387.21,-4431.43,-0.010095116,-28209.6,-0.730879055,-28209.6,-0.730879055
COMERCIO,Lima,1,843762.2457,0,281254.0819,293299.96,2401.18,0,3,70133,63040.5,2401.18,-1911.44,-0.006474818,-31502.4,-0.929176211,-31502.4,-0.929176211
INDUSTRIA,Lima,1,350335.0231,0,116778.3411,118803.66,325.5,0,3,20400,0,325.5,1970.19,0.016863233,-2548.5,-0.886743215,-2548.5,-0.886743215
SERVICIO,San Martín,1,662421.8792,0,220807.2931,221806.93,4440.25,0,4,20100,2783.33,4440.25,-1567.51,-0.00701741,-7489.83,-0.627810543,-7489.83,-0.627810543
SERVICIO,Madre de Dios,1,1167551.475,0,389183.825,389185.62,300.12,0,4,45700,3755.92,300.12,161.6,0.000415399,-8280.64,-0.965024077,-8280.64,-0.965024077
COMERCIO,Junín,1,781940.2639,0,260646.7546,574699.76,51374.45,0,4,166890,26779.42,51374.45,-23880.36,-0.03989501,30648.38,1.478735718,30648.38,1.478735718
COMERCIO,Lambayeque,1,192949.329,0,64316.44299,177771.62,2558.31,0,1,60860,5000,2528.565,-9261.73,-0.049519137,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,La Libertad,1,415818.6395,0,138606.2132,305686.94,0.01,0,3,110000,2754.33,0.01,-7952.2,-0.025354616,0,0,0,0
COMERCIO,Lima,1,82626.97871,0,27542.32624,30724.95,2558.31,0,3,222900,123017.42,2528.565,-107.28,-0.003479476,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lambayeque,1,112449.0449,0,37483.01497,179718.12,2558.31,0,3,34575,6550,2528.565,-1027.82,-0.005686545,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Tacna,1,50714.67374,0,16904.89125,15337.88,0.03,0,4,30060,14828.58,0.03,-4701.06,-0.234596241,0.03,-0.550923754,0.03,-0.543144434
SERVICIO,Arequipa,1,59851.4455,0,19950.48183,19953.91,2134.41,0,4,10200,0,2134.41,-879.81,-0.042230096,-2618.48,-0.550923754,-2618.48,-0.550923754
COMERCIO,Arequipa,1,321211.7467,0,107070.5822,236481.43,1000,0,3,69500,8333,1000,-6688.64,-0.027506017,-19503,-0.95122665,-19503,-0.95122665
INDUSTRIA,Lima,1,93167.45288,0,31055.81763,29719.88,0,0,3,23600,4052.67,0,-6330.25,-0.175595761,-7085.45,-1,-7085.45,-1
INDUSTRIA,Lima,1,1687581.72,169166.8642,859812.2435,911355.44,427291.81,0,3,212200,207997.75,258124.9458,12855.68,0.014307939,-414811.93,-0.492590058,-30458.3305,-0.105544337
COMERCIO,Lima,1,373365.8005,0,124455.2668,153104.97,10.21,0,3,90000,22108.75,10.21,4721.67,0.031820764,10.12,112.4444444,10.12,112.4444444
COMERCIO,Cusco,1,218269.5146,0,72756.50486,521989.35,21819.19,0,1,59500,0,21819.19,-169.75,-0.000325092,11718.94,1.16026237,11718.94,1.16026237
INDUSTRIA,Arequipa,1,178495.6217,0,59498.54058,74641.08,2558.31,0,3,60016,6401,2528.565,-25251.25,-0.252784673,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,414876.4881,0,138292.1627,164860.01,167.58,0,3,96700,0,167.58,-21102.69,-0.113478079,167.58,-0.550923754,167.58,-0.543144434
SERVICIO,Lima,1,2983844.328,0,994614.7758,1277503.2,0.13,1,4,32018,13994.67,0.13,927.26,0.000726365,-0.01,-0.071428571,-0.01,-0.071428571
INDUSTRIA,Arequipa,1,224170.4208,0,74723.4736,75026.2,2558.31,0,3,35400,0,2528.565,-507.51,-0.006718987,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,La Libertad,1,333026.7378,0,111008.9126,217201.14,0,0,3,71300,39266.92,0,-8667.65,-0.038374713,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Áncash,1,1183153.599,0,394384.5329,428270.02,0.01,0,4,101210,6325.67,0.01,15437.47,0.037394023,-21400.62,-0.999999533,-21400.62,-0.999999533
SERVICIO,Arequipa,1,178791.6665,0,59597.22215,174377.66,100.02,0,3,9410,5795,100.02,6260.08,0.03723632,-2196,-0.956437662,-2196,-0.956437662
SERVICIO,Áncash,1,230143.3954,0,76714.46512,131939.34,17811.96,0,4,26000,0,17811.96,-2336.59,-0.017401406,-19868.78,-0.527292723,-19868.78,-0.527292723
SERVICIO,Lima,1,102901.6886,0,34300.56287,41772.51,1.68,0,1,69500,8333,1.68,-1014.15,-0.023702481,-0.06,-0.034482759,-0.06,-0.034482759
COMERCIO,Lima,1,492375.7738,0,164125.2579,193285.06,108231.51,0,3,90090,19944,108231.51,-8038.06,-0.039926164,37179.88,0.523279762,37179.88,0.523279762
SERVICIO,Arequipa,1,188933.1199,0,62977.70665,152759.32,130,0,2,13800,5000,130,-2185.65,-0.014105976,-4660.01,-0.972860182,-4660.01,-0.972860182
SERVICIO,Áncash,1,278344.4111,0,92781.47035,297585.55,2558.31,0,4,127825,36823.75,2528.565,-1276.43,-0.004270968,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,639630.4747,0,213210.1582,254536.54,8745.15,0,4,255550,8000,8745.15,-8131.01,-0.030955518,5245.15,1.498614286,5245.15,1.498614286
COMERCIO,Lima,1,850094.6693,0,283364.8898,302557.47,3188.81,0,3,87900,5000,3188.81,5494.81,0.018497141,-9294.21,-0.744548194,-9294.21,-0.744548194
COMERCIO,Puno,1,133698.0179,0,44566.00596,259074.64,2558.31,0,3,92400,0,2528.565,-7633.26,-0.0286203,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Ayacucho,1,54931.66538,0,18310.55513,18882.2,2558.31,0,3,69500,8333,2528.565,2206.35,0.132308098,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,180285.8775,0,60095.2925,444840.04,5244.05,0,4,120000,87677.08,5244.05,29.19,6.56E-05,-12251.85,-0.700269777,-12251.85,-0.700269777
INDUSTRIA,Lima,1,1008055.014,0,336018.338,333729.22,2563.57,0,3,124950,24566,2563.57,-4521.32,-0.013366778,-27537.91,-0.914835749,-27537.91,-0.914835749
COMERCIO,Lima,1,560645.8848,0,220479.0602,302864.26,2911.27,0,3,214800,0,2911.27,101514.28,0.504168314,-79736.55,-0.964774993,20263.44618,-1.167775498
SERVICIO,Lima,1,232147.2504,0,77382.41679,77076.49,1659.2,0,4,180320,81614.67,1659.2,1102.11,0.014506338,-28065.36,-0.944180839,-28065.36,-0.944180839
COMERCIO,Huánuco,1,181128.7017,0,60376.23391,80387.82,806.7,0,4,50800,0,806.7,2807.93,0.036194045,706.58,7.057331203,706.58,7.057331203
COMERCIO,San Martín,1,2858051.308,0,952683.7693,946542.19,945.5,0,3,324190,100169.42,945.5,-12087.36,-0.012609,-20629,-0.956175114,-20629,-0.956175114
SERVICIO,Arequipa,1,21125.99108,0,7041.997027,7593.97,11.36,0,4,46000,666.67,11.36,-388.99,-0.04872754,-1300.97,-0.991343641,-1300.97,-0.991343641
COMERCIO,Lima,1,155074.615,0,51691.53833,58650.25,11715.56,0,3,18800,20,11715.56,-2232.56,-0.036669792,123.06,0.010615484,123.06,0.010615484
COMERCIO,Cusco,1,430064.9408,0,143354.9803,145376.93,2558.31,0,4,80178,0,2528.565,7939.67,0.057769414,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Áncash,1,1705360.889,0,568453.6296,993355.9,51433.72,0,3,192070,50585.5,51433.72,-5716.78,-0.005722086,28807.53,1.273194029,28807.53,1.273194029
SERVICIO,Cusco,1,179067.9263,0,59689.30878,1657706.95,42107.61,0,2,240000,0,42107.61,-37625.92,-0.022193824,-46286.22,-0.523636322,-46286.22,-0.523636322
COMERCIO,Lima,1,661186.3796,0,220395.4599,224160.91,2558.31,0,3,49201.8,3792,2528.565,-7955.71,-0.034274625,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Tumbes,1,1587991.258,0,529330.4193,704298.18,7185.3,0,3,201860,4329,7185.3,28483.59,0.042147048,-14814.98,-0.673399611,-14814.98,-0.673399611
INDUSTRIA,Lima,1,706372.5769,0,235457.5256,238724.31,2558.31,0,3,96440,35432.58,2528.565,0,0,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Áncash,1,755650.0492,0,251883.3497,251377.79,6.8,0,1,53885,8317.42,6.8,-1516.76,-0.005997599,-0.21,-0.029957204,-0.21,-0.029957204
COMERCIO,Callao,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Ica,1,330306.7582,0,110102.2527,211536.53,1744.33,0,4,97500,0,1744.33,-20198.81,-0.08716327,-5267.89,-0.751244256,-5267.89,-0.751244256
INDUSTRIA,Arequipa,1,57983.13258,0,19327.71086,19363.21,0,0,3,35000,5000,0,-6310.53,-0.245797067,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Tacna,1,58161.73473,0,19387.24491,254658.66,6941.11,0,4,17990,0,6941.11,-8849.2,-0.0335823,-6581.54,-0.486704899,-6581.54,-0.486704899
COMERCIO,La Libertad,1,115901.6137,0,38633.87123,249371.04,976.5,0,3,35100,8372.33,976.5,43075.63,0.208805567,-1673.5,-0.631509434,-1673.5,-0.631509434
SERVICIO,Huancavelica,1,85165.80733,0,28388.60244,134996.16,0.63,0,4,33001.5,5000,0.63,-41557.92,-0.235383515,-2.14,-0.772563177,-2.14,-0.772563177
SERVICIO,Lima,1,183114.5623,0,61038.18743,124867.87,10.59,1,3,40260,5000,10.59,0,0,-2832.3,-0.996274917,-2832.3,-0.996274917
SERVICIO,Lima,1,195807.3182,0,65269.10608,85526.76,2558.31,0,4,35100,0,2528.565,-867.12,-0.010036822,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Tacna,1,199741.66,0,66580.55332,88443.12,2558.31,0,4,114000,0,2528.565,-3785.65,-0.041046303,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lambayeque,1,200463.4341,0,66821.1447,112028.81,2558.31,0,2,11940,0,2528.565,2279.23,0.020767551,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Áncash,1,113471.9614,0,37823.98712,83559.71,365.25,1,4,45790,6052.58,365.25,17018.86,0.255765594,114.99,0.459482139,114.99,0.459482139
INDUSTRIA,Arequipa,1,101799.2948,0,33933.09827,72197.36,0.7,0,4,140000,6100,0.7,1114.23,0.015675027,0,0,0,0
COMERCIO,Lima,1,708757.2596,0,236252.4199,234677.6,1445.79,0,4,102500,5000,1445.79,-4375.2,-0.018302233,-21012.53,-0.935623413,-21012.53,-0.935623413
COMERCIO,Junín,1,970312.7648,0,323437.5883,322360.39,7653.36,0,3,170750,43625.75,7653.36,-8521.93,-0.025755169,-5761.73,-0.429496187,-5761.73,-0.429496187
SERVICIO,La Libertad,1,990827.6253,0,330275.8751,368513.32,277008.68,0,1,87550,2881.83,277008.68,0,0,-12485.12,-0.043127418,-12485.12,-0.043127418
INDUSTRIA,Junín,1,910.70665,0,303.5688833,285.27,0,0,3,41850,45779.33,0,-55.19,-0.162104212,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,La Libertad,1,118700.1933,0,39566.7311,39570.09,0,0,3,47600,37398.25,0,-4833.21,-0.108847991,-190500,-1,-190500,-1
SERVICIO,Lima,1,870356.9091,0,290118.9697,292138.29,7850.65,0,3,70000,0,7850.65,-3249.24,-0.010999923,-7762.15,-0.497165787,-7762.15,-0.497165787
COMERCIO,Lima,1,231687.9659,0,77229.32198,951973.01,26812.71,0,4,149410,0,26812.71,15949.78,0.01703994,-11151.76,-0.293742017,-11151.76,-0.293742017
COMERCIO,Arequipa,1,557144.5517,0,185714.8506,800855.37,59884.16,0,3,64980,0,59884.16,87147.97,0.12210602,-142804.02,-0.70455031,-142804.02,-0.70455031
COMERCIO,Tumbes,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Arequipa,1,104867.7029,0,34955.90097,101591.23,75529.17,0,3,21720,0,75529.17,-2275.46,-0.021907505,-51284.69,-0.404409187,-51284.69,-0.404409187
SERVICIO,Lima,1,2566097.519,0,855365.8398,973270.39,860.14,1,4,65200,78771.67,860.14,-24916.82,-0.024962071,-31004.47,-0.973006417,-31004.47,-0.973006417
COMERCIO,Apurímac,1,179265.6182,0,59755.20605,66498.3,103.46,0,4,79460,0,103.46,-597.13,-0.008899712,103.45,10345,103.45,10345
COMERCIO,La Libertad,1,1449785.241,0,483261.7469,833121.74,3079.7,0,4,186400,102618.5,3079.7,12841.15,0.015654582,-27020.53,-0.897685167,-27020.53,-0.897685167
COMERCIO,La Libertad,1,177152.6743,0,59050.89144,86589.79,2558.31,0,4,64250,9675.83,2528.565,-2357.23,-0.026501506,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Áncash,1,428329.5174,0,142776.5058,235319.06,2558.31,0,1,31200,0,2528.565,11540.58,0.051571447,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,1858484.618,0,619494.8728,1720237.93,4374.11,0,4,212040,260750.33,4374.11,-22434.38,-0.012873551,3225.16,2.807049915,3225.16,2.807049915
COMERCIO,Cusco,1,75208.02889,0,25069.34296,79069.27,38.22,0,3,20100,1310,38.22,3908.73,0.052005081,38.22,-0.550923754,38.22,-0.543144434
SERVICIO,Ayacucho,1,12608.71488,0,4202.90496,3997.92,2558.31,0,4,69500,8333,2528.565,-614.96,-0.133313678,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Cajamarca,1,499018.9048,0,180204.2183,154553.07,0.37,0,3,90625,88250.67,0.37,-90164.92,-0.368444183,-115.19,-0.9967982,-115.19,-0.9967982
SERVICIO,Cusco,1,1020730.53,0,340243.51,342317.46,2558.31,0,4,34700,5000,2528.565,-2051.26,-0.00595658,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,222306.8118,0,74102.27059,95809.17,1172.59,0,4,46590,838,1172.59,4069.55,0.044359787,1172.41,6513.388889,1172.41,6513.388889
SERVICIO,Tumbes,1,151250.4044,0,50416.80146,130341.93,412.96,0,4,17000,5000,412.96,-1791.66,-0.013559459,412.95,41295,412.95,41295
SERVICIO,Junín,1,1303850.888,0,455529.3897,460356.23,2558.31,0,2,75600,26787.5,2528.565,57948.41,0.144004185,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,1,1953254.742,149450.602,750718.6486,674775.91,144166.03,0,3,108000,24991.33,-5284.57196,-22062.89,-0.031661397,128580.53,8.250009945,-20870.07196,-1.339069774
COMERCIO,Lima,1,546433.1837,0,214066.2034,218396.71,30915.54,0,4,134330,0,30915.54,92758.73,0.738301666,-83171.65,-0.729018306,16828.2087,1.194563281
COMERCIO,Arequipa,1,12580.65719,0,4193.552397,35345.99,2558.31,0,3,40000,6269.33,2528.565,-796.03,-0.022025056,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,126419.9247,0,42139.9749,232560.67,2558.31,0,1,60160,19993,2528.565,-20031.17,-0.079302522,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,La Libertad,1,82172.48377,0,27390.82792,30400.49,2558.31,0,2,9800,0,2528.565,-1406.39,-0.044216534,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Piura,1,115139.0036,0,38379.66785,114808.53,2558.31,0,4,18510,8000,2528.565,4355.98,0.039437568,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,240579.5211,0,80193.1737,147926.89,5256.83,0,3,120900,14332,5256.83,-7599.34,-0.048862112,-5712.9,-0.520787658,-5712.9,-0.520787658
COMERCIO,Áncash,1,365053.9324,0,121684.6441,128223.24,4586.39,0,3,238342,218000.92,4586.39,490.3,0.003838477,-88583.74,-0.95077403,-88583.74,-0.95077403
COMERCIO,Cajamarca,1,967019.1182,0,322339.7061,474305.59,60.53,0,3,214480,73456,60.53,-34398.03,-0.067619,-24955.67,-0.997580368,-24955.67,-0.997580368
SERVICIO,Cusco,1,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lambayeque,1,471705.485,0,157235.1617,237242.09,325.58,0,1,187295,6643.33,325.58,-11554.36,-0.046441016,-7774.83,-0.959806973,-7774.83,-0.959806973
SERVICIO,Madre de Dios,1,1073396.424,0,357798.808,378341.37,6000.34,0,1,70750,4388,6000.34,-5440.6,-0.014176278,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,1,501098.6175,0,167032.8725,166136.63,40000.41,0,4,30380,8000,40000.41,-1821.1,-0.010842609,0.41,1.03E-05,0.41,1.03E-05
COMERCIO,Pasco,1,1705399.955,0,568466.6517,640540.61,1,0,4,36500,7966,1,-5428.83,-0.008404159,1,-0.550923754,1,-0.543144434
COMERCIO,Puno,1,114033.3627,0,38011.12091,63422.92,2558.31,0,3,30300,5000,2528.565,30771.63,0.94243229,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,1,226659.7998,0,75553.26659,97061.6,2558.31,0,4,18817,5000,2528.565,210.12,0.002169507,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,1,42277.25798,0,14092.41933,27784.82,441.81,0,3,45342,5528.67,441.81,18500.74,1.992738107,-12598.61,-0.966119956,-12598.61,-0.966119956
SERVICIO,Arequipa,1,1854889.514,0,618296.5047,599078.79,3330.79,0,4,49800,10988,3330.79,-57652.21,-0.087786643,-137217.94,-0.976301529,-137217.94,-0.976301529
COMERCIO,Lima,1,242269.3104,0,80756.43681,102981.65,2558.31,0,4,31450,5000,2528.565,-2436.49,-0.023112626,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Huánuco,1,864578.4028,0,288192.8009,286752.9,0,0,4,44000,8000,0,-3282.4,-0.011317243,0,-0.550923754,0,-0.543144434
COMERCIO,Junín,1,2949.19702,0,983.0656733,152870.44,10.02,0,3,18820,0,10.02,-19913.7,-0.115251898,9.99,333,9.99,333
SERVICIO,Lambayeque,1,47180.14473,0,15726.71491,24597.54,1639.08,0,2,30666,10942,1639.08,-1847.1,-0.069847803,-2363.04,-0.590447063,-2363.04,-0.590447063
